paper_id,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,count_candidate_json_path,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,count_evidence_json_path,counted_at_utc
626,626,Paraneoplastic stiff-person syndrome: no tumor progression over 5 years.,"Schmierer, K; Grosse, P; De Camilli, P; Solimena, M; Floyd, S; Zschenderlein, R",single_case_report,case_report,data\extraction_json\text\626.json,full_text,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-patient case report describing one 53-year-old woman with SPS whose diagnosis is later reclassified as paraneoplastic SPS. The text consistently refers to a single patient and provides original clinical follow-up data, so the best-supported extractable SPS-spectrum count is 1.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\626.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\626.json,2026-04-18T23:04:46.145807+00:00
629,629,Anaesthesia for Stiff-Person Syndrome.,"Haslam, N; Price, K",single_case_report,case_report,data\extraction_json\text\629.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-05_round_03 | selection_bucket=review_lab_edge | prediction_correct=false | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=review_article,gold_reviewed_stage06_v1,1,medium,source_single_case_default,results\stage06_count_runs\stage06_629_hybrid_refresh_20260416\candidate_packages\629.json,2,1,high,cand01,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_629_hybrid_refresh_20260416\count_evidence\629.json,2026-04-05T15:58:14.121024+00:00
633,633,Stiff person syndrome and myasthenia gravis.,"Saravanan, P K; Paul, J; Sayeed, Zaheer Ahmed",unclear_manual_review,unclear,data\extraction_json\text\633.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-19_stage06_b001_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=unclear_manual_review | predicted_count=1 | predicted_source_category=unclear_manual_review | reviewer_notes=Manual review confirms one extractable original SPS-spectrum patient in this paper.,gold_reviewed_stage06_v1,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\633.json,2,1,medium,cand01,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\633.json,2026-04-19T08:27:31Z
634,634,Anaesthetic management of a patient with Stiff-person syndrome.,"Obara, M; Sawamura, S; Chinzei, M; Komatsu, K; Hanaoka, K",single_case_report,case_report,data\extraction_json\text\634.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-05_round_02 | selection_bucket=conference_edge | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report,gold_reviewed_stage06_v1,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_634_570_hybrid_refresh_20260416\candidate_packages\634.json,2,1,high,cand01,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_634_570_hybrid_refresh_20260416\count_evidence\634.json,2026-04-05T15:00:18.248900+00:00
637,637,Progressive encephalomyelitis with rigidity presenting as a stiff-person syndrome.,"Gouider-Khouja, Neziha; Mekaouar, Aouatef; Larnaout, Abdelmajid; Miladi, Najoua; Ben Khelifa, Fethi; Hentati, Faycal",single_case_report,case_report,data\extraction_json\text\637.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-19_stage06_b001_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report | reviewer_notes=Manual review confirms this paper reports one original SPS-spectrum patient.,gold_reviewed_stage06_v1,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\637.json,2,1,medium,cand01,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\637.json,2026-04-19T08:27:31Z
639,639,Stiff-man syndrome: a case report and review of the literature.,"Kiriakos, Carol R; Franco, Kathleen N",single_case_report,case_report,data\extraction_json\text\639.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is explicitly a case report and the full text states, ""We describe a patient diagnosed by neurological symptoms of SMS,"" followed by a single detailed patient history of a 36-year-old woman. The other patient counts in the text refer to prior literature and should not be counted as original cases from this paper.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\639.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\639.json,2026-04-18T23:06:06.072430+00:00
640,640,Pathological evidence of encephalomyelitis in the stiff man syndrome with anti-GAD antibodies.,"Warren, Jason D; Scott, Grace; Blumbergs, Peter C; Thompson, Philip D",single_case_report,case_report,data/extraction_json/text/640.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage04_llm_category_2026-04-05_round_02 | selection_bucket=high_confidence_control_overflow | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T18:48:40.491253+00:00
641,641,Effect of treatment with intravenous immunoglobulin on quality of life in patients with stiff-person syndrome.,"Gerschlager, Willibald; Brown, Peter",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\641.json,full_text,true,6,high,llm_bounded_alternative,false,false,challenge_stage=primary | verification_status=llm_bounded_alternative | llm_count_confidence=high | The paper explicitly reports an original cohort of six patients with classic stiff-person syndrome who were studied for IVIG effects on quality of life. The heuristic candidates incorrectly default to 1 despite multiple direct statements supporting a cohort size of 6.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\641.json,2,6,high,,false,hybrid_local_gpt,llm_bounded_alternative,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\641.json,2026-04-18T23:06:28.672705+00:00
642,642,Increased brainstem excitability in stiff-person syndrome.,"Molloy, F M; Dalakas, M C; Floeter, Mary Kay",lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,data/extraction_json/text/642.json,full_text,true,5,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage04_llm_category_2026-04-05_round_02 | selection_bucket=case_group_boundary | prediction_correct=true | reviewed_count=5 | reviewed_source_category=lab_heavy_clinical_or_translational | predicted_count=5 | predicted_source_category=lab_heavy_clinical_or_translational,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T18:43:09.881409+00:00
643,643,Acute attacks and brain stem signs in a patient with glutamic acid decarboxylase autoantibodies.,"Matsumoto, S; Kusuhara, T; Nakajima, M; Ouma, S; Takahashi, M; Yamada, T",single_case_report,case_report,data\extraction_json\text\643.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-19_stage06_b001_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report | reviewer_notes=Manual review confirms this paper reports one original SPS-spectrum patient.,gold_reviewed_stage06_v1,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\643.json,2,1,low,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\643.json,2026-04-19T08:27:31Z
646,646,Stiff-man syndrome: identification of 17 beta-hydroxysteroid dehydrogenase type 4 as a novel 80-kDa antineuronal antigen.,"Dinkel, Klaus; Rickert, Mathias; Moller, Gabriele; Adamski, Jerzy; Meinck, Hans-Michael; Richter, Wiltrud",lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,data\extraction_json\text\646.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-19_stage06_b001_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=false | reviewed_count=1 | reviewed_source_category=lab_heavy_clinical_or_translational | predicted_count=0 | predicted_source_category=lab_heavy_clinical_or_translational | reviewer_notes=Manual review confirms one extractable SPS-spectrum case with usable clinical information. The broader numbers in this laboratory-heavy paper describe specimens or donor material rather than additional original patients.,gold_reviewed_stage06_v1,0,low,lab_context_no_extractable_count,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\646.json,4,0,low,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\646.json,2026-04-19T08:27:31Z
647,647,Stiff man syndrome presenting with low back pain.,"Bastin, A; Gurmin, V; Mediwake, R; Gibbs, J; Beynon, H",single_case_report,case_report,data\extraction_json\text\647.json,full_text,true,1,high,case_report_marker_single_case,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-case report describing one original patient with diagnosis-supported stiff man syndrome/stiff person spectrum disorder. The text gives an individual case narrative and explicitly supports the diagnosis with classical EMG findings and anti-GAD antibodies.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\647.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\647.json,2026-04-18T23:07:52.320168+00:00
648,648,Neurological disorders associated with glutamic acid decarboxylase antibodies: a Brazilian series.,"Fernandes, Mauricio; Munhoz, Renato P; Carrilho, Paulo Eduardo Mestrinelli; Arruda, Walter O; Lorenzoni, Paulo J; Scola, Rosana H; Werneck, Lineu Cesar; Teive, Helio A G",case_series_or_multi_case,case_series,data\extraction_json\text\648.json,full_text,true,9,high,diagnosis_specific_direct_cohort_count,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand02 | The paper reports a 12-patient anti-GAD neurological cohort with an explicit diagnosis-specific SPS subset of nine patients. This directly supports counting 9 unique SPS-spectrum cases rather than the broader mixed cohort of 12.,hybrid_v2_gpt-5.4,9,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\648.json,3,9,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\648.json,2026-04-18T23:08:13.079911+00:00
650,650,Lower extremity predominant stiff-person syndrome and limbic encephalitis with amphiphysin antibodies in breast cancer.,"Krishna, Vivek R; Knievel, Kerry; Ladha, Shafeeq; Sivakumar, Kumaraswamy",single_case_report,case_report,data\extraction_json\text\650.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-19_stage06_b001_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report | reviewer_notes=Manual review confirms this paper reports one original SPS-spectrum patient.,gold_reviewed_stage06_v1,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\650.json,3,1,high,cand01,false,manual_gold_review,manual_gold_review,COUNT_SPS_STATUS_UNCERTAIN,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\650.json,2026-04-19T08:27:31Z
657,657,Cannabis derivatives therapy for a seronegative stiff-person syndrome: a case report.,"Vicente-Valor, M I; Garcia-Llopis, P; Mejia Andujar, L; Antonino de la Camara, G; Garcia del Busto, N; Lopez Tinoco, M J; Quintana Vergara, B; Peiro Vilaplana, C; Dominguez Moran, J A; Sanchez Alcaraz, A",single_case_report,case_report,data\extraction_json\text\657.json,full_text,true,1,high,case_report_marker_single_case,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-case report with explicit language that the authors report one 40-year-old man with clinically diagnosed seronegative stiff-person syndrome. The evidence supports exactly 1 unique original SPS-spectrum patient.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\candidate_packages\657.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b001_n100_20260419\count_evidence\657.json,2026-04-18T23:09:05.133037+00:00
