paper_id,covidence_id,title,authors,published_year,journal,tags,notes,text_json_path,preferred_text_json_path,preferred_text_source,proceedings_detected,trim_status,source_category,source_subtype,classification_confidence,likely_case_count,contains_individual_level_data,contains_group_level_data,case_series_split_candidate,preferred_langextract_mode,langextract_eligible,manual_review_required,recommended_next_action,conference_marker_hits,review_marker_hits,case_report_marker_hits,multi_case_marker_hits,observational_marker_hits,interventional_marker_hits,non_clinical_marker_hits,translational_marker_hits,patient_label_count,categorisation_reason,categorisation_version,categorised_at_utc
12465,12465,Successful treatment of stiff man syndrome with intravenous immunoglobulin,"Barker, RA; Marsden, CD",1997,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,,"Gustavo  Da Prat (2024-04-23 02:27:48)(Included): Duplicate of 
#9477 – Barker 1997;",data/extraction_json/text/12465.json,data/extraction_json/text/12465.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,This is a single case report describing the clinical course and treatment of one patient with stiff man syndrome (SPS) who responded to intravenous immunoglobulin. The report includes individual-level clinical data and does not present group-level or aggregated data.,llm_v1_gpt4.1,2026-04-05T19:26:13.966288+00:00
1247,1247,A novel approach to the treatment of stiff-person-syndrome with botulinum toxin: A case report,Shah C.D.; Bunzol D.,2016,PM and R,,,data/extraction_json/text/1247.json,data/extraction_json/text/1247.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title and the detailed description of one patient's clinical course, diagnosis, and treatment. The report contains original, individual-level SPS-spectrum data.",llm_v1_gpt4.1,2026-04-05T19:26:16.977752+00:00
12473,12473,Stiff-person syndrome - a 15-year review at a tertiary hospital,"Rodrigues, R; Sousa, L; Samoes, R; Caçao, G; Chaves, J; Cardoso, M; Barros, J; Santos, E; Damásio, J",2021,MOVEMENT DISORDERS,,,data/extraction_json/text/12473.json,data/extraction_json/text_trimmed/12473.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: MDS congress abstract metadata clearly indicates a tertiary-hospital 15-year SPS review; exact title block was not localized in the generic supplement text.,llm_v1_gpt4.1,2026-04-05T19:26:17.023935+00:00
12474,12474,F-18 fluorodeoxyglucose positron emission tomography/computed tomography muscle uptake in antiglutamic acid decarboxylase antibody-positive stiff-person syndrome,"Kamaleshwaran, KK; Ramkumar, E; Senthilkumar, E",2023,INDIAN JOURNAL OF NUCLEAR MEDICINE,,,data/extraction_json/text/12474.json,data/extraction_json/text/12474.json,full_text,false,,single_case_report,case_report,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Imaging brief centered on one anti-GAD-positive SPS patient with characteristic FDG PET/CT findings.,llm_v1_gpt4.1,2026-04-05T19:26:17.024990+00:00
1248,1248,How a flexible differential yielded an elusive diagnosis: A case report,Ross K.; Harrington A.; Khurana S.R.,2016,PM and R,,,data/extraction_json/text/1248.json,data/extraction_json/text/1248.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report of a 48-year-old woman diagnosed with SPS, with detailed individual-level clinical data and no evidence of additional SPS patients. The structure and content are consistent with a case report.",llm_v1_gpt4.1,2026-04-05T19:26:35.230892+00:00
12484,12484,Stiff-person Syndrome Associated with Anti-Yo1 Antibodies: A Case Report,"Chekanova, E; Luneva, I; Kozlova, A; Smetanina, O; Zakharova, M",2023,MOVEMENT DISORDERS,,,data/extraction_json/text/12484.json,data/extraction_json/text/12484.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title and the detailed description of one patient's clinical presentation, diagnostic workup, and management. There is no evidence of additional SPS-spectrum patients in the text.",llm_v1_gpt4.1,2026-04-05T19:26:38.550512+00:00
12486,12486,Early Predictors of Future Disability in Stiff Person Syndrome Spectrum Disorders,"Wang, Y; Hu, C; Mukharesh, L; Aljarallah, S; Reyes-Mantilla, M; Comisac, M; Balshi, A; Obando, D; Snoops, S; Fitzgerald, K; Newsome, S",2023,NEUROLOGY,,Shermyn  Neo (2023-12-22 09:18:52)(Screen): published here: 10.1007/s00415-023-12123-0;,data/extraction_json/text/12486.json,data/extraction_json/text/12486.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,235,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study, as it reports aggregate clinical data and outcomes from a large, original cohort of SPS-spectrum patients. The study analyzes predictors of disability using group-level statistics and does not provide individual-level case details.",llm_v1_gpt4.1,2026-04-05T19:26:41.719578+00:00
1249,1249,Thymic abnormalities and stiff person syndrome,Yanlin R.C.; Kabir T.; Asmat A.; Basheer D.; Aneez A.,2016,Chest,,,data/extraction_json/text/1249.json,data/extraction_json/text/1249.json,full_text,false,not_needed,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Thoracic-surgery poster abstract reporting two SPS patients who underwent thymectomy.,llm_v1_gpt4.1,2026-04-05T19:26:41.720162+00:00
12495,12495,ATYPICAL STIFF PERSON SYNDROME WITH ANTI-IGLON5 ANTIBODIES: A CASE REPORT,"Castellano, C; Bellucci, M; Germano, F; Gemelli, C; Marinelli, L; Lechiara, A; Schenone, A; Franciotta, D; Benedetti, L",2023,JOURNAL OF THE PERIPHERAL NERVOUS SYSTEM,,Gustavo  Da Prat (2023-12-27 05:54:24)(Select): s16;,data/extraction_json/text/12495.json,data/extraction_json/text_trimmed/12495.json,trimmed,true,header_only_source,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Conference abstract localized by exact title and authors; one atypical SPS case with anti-IgLON5 antibodies.,llm_v1_gpt4.1,2026-04-05T19:26:41.723558+00:00
12497,12497,Late-onset Stiff Person Syndrome (SPS): Challenges in Diagnosis and Management,"Yi, J; Dalakas, M",2023,NEUROLOGY,,,data/extraction_json/text/12497.json,data/extraction_json/text/12497.json,full_text,false,not_needed,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: AAN conference abstract reviewing eight late-onset GAD-positive SPS patients with delayed diagnosis and treatment issues.,llm_v1_gpt4.1,2026-04-05T19:26:41.724335+00:00
12501,12501,Stiff person syndrome is commonly associated with gastrointestinal symptoms and dysmotility,"Villatoro, L; Barahona, G; McKnight, M; Burns, R; Koshorek, J; Newsome, S; Pasricha, PJ",2021,NEUROGASTROENTEROLOGY AND MOTILITY,,Benjamin Vlad (2024-01-05 09:25:55)(Select): I think there was a pretty similar conference abstract from the newsome group published in neurology;,data/extraction_json/text/12501.json,data/extraction_json/text/12501.json,full_text,false,not_needed,observational_group_study,retrospective_or_cohort_group_study,high,30,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study reporting aggregate clinical and laboratory data from a cohort of 30 SPS patients with GI symptoms. The study design is retrospective and non-interventional, and all data are original to this cohort.",llm_v1_gpt4.1,2026-04-05T19:26:44.999341+00:00
12502,12502,"Immunological, Physical, and Psychological Interventions in Young-Onset Stiff-Person Syndrome","Phua, CS; Bhaskar, S",2022,JOURNAL OF CLINICAL NEUROLOGY,,,data/extraction_json/text/12502.json,data/extraction_json/text/12502.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: single_case_report,llm_v1_gpt4.1,2026-04-05T19:26:45.000081+00:00
1251,1251,Double trouble: Opisthotonos associated with guillain-barre Syndrome and GAD autoantibody,Alwis A.; Ram D.; Vassallo G.,2016,Developmental Medicine and Child Neurology,,,data/extraction_json/text/1251.json,data/extraction_json/text_trimmed/1251.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Paediatric conference abstract describing one child with GBS-like illness,llm_v1_gpt4.1,2026-04-05T19:26:45.004262+00:00
12512,12512,Teaching Neuro<i>Images</i>: PET-CT hypermetabolism paralleling muscle hyperactivity in stiff-person syndrome,"O'Toole, O; Murphy, R; Tracy, JA; McKeon, A",2013,NEUROLOGY,,,data/extraction_json/text/12512.json,data/extraction_json/text/12512.json,full_text,false,,single_case_report,case_report,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Teaching NeuroImages report focused on one SPS patient with PET-CT hypermetabolism paralleling clinical muscle hyperactivity.,llm_v1_gpt4.1,2026-04-05T19:26:45.004839+00:00
12515,12515,Stiff-Person Syndrome <i>Persistent Elevation of Glutamic Acid Decarboxylase Antibodies Despite Successful Treatment With Rituximab</i>,"Bacorro, EA; Tehrani, R",2010,JCR-JOURNAL OF CLINICAL RHEUMATOLOGY,,,data/extraction_json/text/12515.json,data/extraction_json/text/12515.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the structure, the explicit 'CASE REPORT' section, and the focus on one patient's clinical course. The paper provides original, individual-level SPS-spectrum data.",llm_v1_gpt4.1,2026-04-05T19:27:03.598454+00:00
12517,12517,THE ACOUSTIC STARTLE REFLEX IN STIFF-MAN SYNDROME,"MATSUMOTO, JY; CAVINESS, JN; MCEVOY, KM",1994,NEUROLOGY,,,data/extraction_json/text/12517.json,data/extraction_json/text/12517.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,,false,false,false,group,true,false,run_langextract_group,,,,,,,,,,Manual review: Physiology study of the acoustic startle reflex across eight stiff-man syndrome patients.,llm_v1_gpt4.1,2026-04-05T19:27:03.599254+00:00
12531,12531,STIFF-MAN SYNDROME AND ENCEPHALOMYELITIS MAY COEXIST - CLINICAL-PATHOLOGICAL CORRELATIONS,"ARMON, C; SWANSON, JW; MCLEAN, JM; WESTBROOK, PR; OKAZAKI, H; KURTIN, PJ; KAYLANRAMAN, UP; RODRIGUEZ, MR",1993,ANNALS OF NEUROLOGY,,,data/extraction_json/text/12531.json,data/extraction_json/text_trimmed/12531.json,trimmed,true,trimmed_auto,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"The report provides detailed individual-level clinical and pathological data for one patient with SMS, consistent with a single case report. There is no evidence of group-level data or additional cases.",llm_v1_gpt4.1,2026-04-05T19:27:06.847279+00:00
12532,12532,Standing Still: A Case of Stiff-person Syndrome and Common Variable Immunodeficiency,"Escobar, S; Khazar, V; Szema, A",2023,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,,,data/extraction_json/text/12532.json,data/extraction_json/text/12532.json,full_text,false,,conference_abstract,single_case_conference_abstract,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a conference abstract (thematic poster session, single page, online abstracts issue) presenting a single case of SPS with detailed clinical information, fitting the single_case_report pattern but classified as a conference_abstract due to the format.",llm_v1_gpt4.1,2026-04-05T19:27:10.806250+00:00
12536,12536,Misdiagnosis of Stiff Person Syndrome Spectrum Disorders: Identifying the Most Common Culprits,"Roy, S; Wang, YJ; Newsome, S",2023,NEUROLOGY,,,data/extraction_json/text/12536.json,data/extraction_json/text/12536.json,full_text,false,,conference_abstract,group_conference_abstract,high,240,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"validator_flags=CONF_NO_METADATA_SUPPORT | This is a conference abstract (supplement issue, short format, abstract structure) reporting group-level data from an original cohort of 240 SPS-spectrum patients. The focus is on misdiagnosis patterns, not individual case details.",llm_v1_gpt4.1,2026-04-05T19:27:16.303045+00:00
12537,12537,Caesarean section under spinal anaesthesia for a patient with stiff person syndrome,"Forbes, A; Skelton, V",2021,ANAESTHESIA,,,data/extraction_json/text/12537.json,data/extraction_json/text/12537.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,This is a single case report detailing the management of one patient with SPS during caesarean section under spinal anaesthesia. The report provides individual-level clinical data and does not present group-level or aggregated data.,llm_v1_gpt4.1,2026-04-05T19:27:19.705868+00:00
12538,12538,Characterization of Spasm-Related Respiratory Impairment in Stiff Person Syndrome Spectrum Disorders,"Maldonado, DP; Koshorek, J; Reyes-Mantilla, M; Obando, D; Wang, YJ; Newsome, S",2021,NEUROLOGY,,,data/extraction_json/text/12538.json,data/extraction_json/text/12538.json,full_text,false,,conference_abstract,group_conference_abstract,high,211,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (published in a supplement, short format, and labeled as an abstract) reporting original group-level data from a cohort of 211 SPS-spectrum patients. No individual-level data is provided, but aggregate clinical data is reported.",llm_v1_gpt4.1,2026-04-05T19:27:25.239206+00:00
12545,12545,Case Report: Deep Brain Stimulation as a Potential Treatment for Stiff-Person Syndrome,"Shah, E; Isfahani, S; Swope, D",2022,MOVEMENT DISORDERS,,,data/extraction_json/text/12545.json,data/extraction_json/text/12545.json,full_text,false,,single_case_report,case_report,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Reference metadata indicates a DBS case report for SPS,llm_v1_gpt4.1,2026-04-05T19:27:25.239773+00:00
