covidence_id,ref,study,title,authors,published_year,journal,doi,tags,card_identifier_text,card_first_author,card_year,card_authors_full,card_publication_title,card_title_matches_export,card_authors_match_export,card_year_matches_export,pdf_filename,pdf_path_relative,pdf_path_absolute,local_file_count,download_status,manifest_status,download_method,download_url,manifest_error
742,25509368,Szucs 2014,"Anti glutamate-decarboxylase antibodies: a liaison between localisation related epilepsy, stiff-person syndrome and type-1 diabetes mellitus.","Szucs, Anna; Barcs, Gabor; Winkler, Gabor; Soos, Zsuzsanna; Folyovich, Andras; Kelemen, Anna; Varallyay, Peter; Kamondi, Anita",2014,Ideggyogyaszati szemle,,Clinical manifestations,#742 – Szucs 2014,Szucs,2014,"Szucs, Anna; Barcs, Gabor; Winkler, Gabor; Soos, Zsuzsanna; Folyovich, Andras; Kelemen, Anna; Varallyay, Peter; Kamondi, Anita","Anti glutamate-decarboxylase antibodies: a liaison between localisation related epilepsy, stiff-person syndrome and type-1 diabetes mellitus.",true,true,true,"742_Szucs Anti glutamate-decarboxylase antibodies a liaison between localisation related epilepsy, stiff-person syndrome and type-1 diabetes mellitus.pdf","data\pdf_original\742_Szucs Anti glutamate-decarboxylase antibodies a liaison between localisation related epilepsy, stiff-person syndrome and type-1 diabetes mellitus.pdf","C:\Projects\sps-review\data\pdf_original\742_Szucs Anti glutamate-decarboxylase antibodies a liaison between localisation related epilepsy, stiff-person syndrome and type-1 diabetes mellitus.pdf",1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652483/Szucs%20Anti%20glutamate-decarboxylase%20antibodies%20a%20liaison%20between%20localisation%20related%20epilepsy%2C%20stiff-person%20syndrome%20and%20type-1%20diabetes%20mellitus.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T192407Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=a69a10270df43b6c1b4b8d2f11e3c0f0191225a737085beb9a6db0c2f73c1efb,
748,25100431,Bowen 2015,Apraxia in anti-glutamic acid decarboxylase-associated stiff person syndrome: link to corticobasal degeneration?.,"Bowen, Lauren N; Subramony, S H; Heilman, Kenneth M",2015,Annals of neurology,https://dx.doi.org/10.1002/ana.24245,Clinical manifestations,#748 – Bowen 2015,Bowen,2015,"Bowen, Lauren N; Subramony, S H; Heilman, Kenneth M",Apraxia in anti-glutamic acid decarboxylase-associated stiff person syndrome: link to corticobasal degeneration?.,true,true,true,748_Bowen et al. - 2015 - Apraxia in anti-glutamic acid decarboxylase-associ.pdf,data\pdf_original\748_Bowen et al. - 2015 - Apraxia in anti-glutamic acid decarboxylase-associ.pdf,C:\Projects\sps-review\data\pdf_original\748_Bowen et al. - 2015 - Apraxia in anti-glutamic acid decarboxylase-associ.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652489/Bowen%20et%20al.%20-%202015%20-%20Apraxia%20in%20anti-glutamic%20acid%20decarboxylase-associ.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T181343Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=ecec052812cfcd14d84c663f8830ce46368707a1ad20670128607752108351ba,
754,25459656,Pakeerappa 2015,Botulinum toxin a injection to facial and cervical paraspinal muscles in a patient with stiff person syndrome: a case report.,"Pakeerappa, Praveen N; Birthi, Pravardhan; Salles, Sara",2015,"PM & R : the journal of injury, function, and rehabilitation",https://dx.doi.org/10.1016/j.pmrj.2014.10.013,Electrophysiology; Treatment,#754 – Pakeerappa 2015,Pakeerappa,2015,"Pakeerappa, Praveen N; Birthi, Pravardhan; Salles, Sara",Botulinum toxin a injection to facial and cervical paraspinal muscles in a patient with stiff person syndrome: a case report.,true,true,true,754_Pakeerappa et al. - 2015 - Botulinum toxin a injection to facial and cervical.pdf,data\pdf_original\754_Pakeerappa et al. - 2015 - Botulinum toxin a injection to facial and cervical.pdf,C:\Projects\sps-review\data\pdf_original\754_Pakeerappa et al. - 2015 - Botulinum toxin a injection to facial and cervical.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652495/Pakeerappa%20et%20al.%20-%202015%20-%20Botulinum%20toxin%20a%20injection%20to%20facial%20and%20cervical.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T185958Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=9c93f00a40c8366d42501126eddfc612e9483cb34d2635377fc5da94aa25df59,
760,27591471,Yagan 2016,Anesthesia in a patient with Stiff Person Syndrome.,"Yagan, Ozgur; Ozyilmaz, Kadir; Ozmaden, Ahmet; Sayin, Ozgur; Hanci, Volkan",2016,Brazilian journal of anesthesiology (Elsevier),https://dx.doi.org/10.1016/j.bjane.2013.02.004,Treatment,#760 – Yagan 2016,Yagan,2016,"Yagan, Ozgur; Ozyilmaz, Kadir; Ozmaden, Ahmet; Sayin, Ozgur; Hanci, Volkan",Anesthesia in a patient with Stiff Person Syndrome.,true,true,true,760_Yagan et al. - 2016 - Anesthesia in a patient with Stiff Person Syndrome.pdf,data\pdf_original\760_Yagan et al. - 2016 - Anesthesia in a patient with Stiff Person Syndrome.pdf,C:\Projects\sps-review\data\pdf_original\760_Yagan et al. - 2016 - Anesthesia in a patient with Stiff Person Syndrome.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652501/Yagan%20et%20al.%20-%202016%20-%20Anesthesia%20in%20a%20patient%20with%20Stiff%20Person%20Syndrome.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T193627Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=d4f7e359e5fe5529e3ed671d5ed9eff75c897a22a4daf91bd994e623c56b4422,
761,27692358,Sharma 2016,Stiff Person Syndrome Masquerading as Acute Coronary Syndrome.,"Sharma, Ashish; Soe, Myat Han; Singh, Jagdeep; Newsome, Scott D",2016,Journal of the National Medical Association,https://dx.doi.org/10.1016/j.jnma.2016.06.005,Clinical manifestations,#761 – Sharma 2016,Sharma,2016,"Sharma, Ashish; Soe, Myat Han; Singh, Jagdeep; Newsome, Scott D",Stiff Person Syndrome Masquerading as Acute Coronary Syndrome.,true,true,true,761_Sharma et al. - 2016 - Stiff Person Syndrome Masquerading as Acute Corona.pdf,data\pdf_original\761_Sharma et al. - 2016 - Stiff Person Syndrome Masquerading as Acute Corona.pdf,C:\Projects\sps-review\data\pdf_original\761_Sharma et al. - 2016 - Stiff Person Syndrome Masquerading as Acute Corona.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652502/Sharma%20et%20al.%20-%202016%20-%20Stiff%20Person%20Syndrome%20Masquerading%20as%20Acute%20Corona.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T191335Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=9263e623ddcf7c9fdc3777c03812e3ff42443b6eba6a5abeb1c6b84393ae2104,
763,27756410,Chang 2016,Stiff person syndrome in South Asia.,"Chang, Thashi; Lang, Bethan; Vincent, Angela",2016,BMC research notes,,Clinical manifestations; Electrophysiology; Treatment,#763 – Chang 2016,Chang,2016,"Chang, Thashi; Lang, Bethan; Vincent, Angela",Stiff person syndrome in South Asia.,true,true,true,763_Chang-2016-Stiff person syndrome in South Asia.pdf,data\pdf_original\763_Chang-2016-Stiff person syndrome in South Asia.pdf,C:\Projects\sps-review\data\pdf_original\763_Chang-2016-Stiff person syndrome in South Asia.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652504/Chang-2016-Stiff%20person%20syndrome%20in%20South%20Asia.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T181617Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=605e252b9aaae379a3229ee5889330ec92a7ca138f2d53a544b8a94b39b27f3d,
765,27861223,Dumitrascu 2016,Gastrointestinal and Urologic Sphincter Dysfunction in Stiff Person Syndrome.,"Dumitrascu, Oana M; Tsimerinov, Evgeny I; Lewis, Richard A",2016,Journal of clinical neuromuscular disease,,Clinical manifestations; Treatment,#765 – Dumitrascu 2016,Dumitrascu,2016,"Dumitrascu, Oana M; Tsimerinov, Evgeny I; Lewis, Richard A",Gastrointestinal and Urologic Sphincter Dysfunction in Stiff Person Syndrome.,true,true,true,765_Gastrointestinal_and_Urologic_Sphincter.7.pdf,data\pdf_original\765_Gastrointestinal_and_Urologic_Sphincter.7.pdf,C:\Projects\sps-review\data\pdf_original\765_Gastrointestinal_and_Urologic_Sphincter.7.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652506/Gastrointestinal_and_Urologic_Sphincter.7.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T182459Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=ad007597af3f5dd608d57b37567dae605b2aec0dc938da9e82b6deb26f0beb43,
766,27905901,Lo 2016,Presynaptic neuromuscular transmission defect in the stiff person syndrome.,"Lo, Y L; Tan, Y E",2016,BMC neurology,,Electrophysiology,#766 – Lo 2016,Lo,2016,"Lo, Y L; Tan, Y E",Presynaptic neuromuscular transmission defect in the stiff person syndrome.,true,true,true,766_Lo-2016-Presynaptic neuromuscular transmission.pdf,data\pdf_original\766_Lo-2016-Presynaptic neuromuscular transmission.pdf,C:\Projects\sps-review\data\pdf_original\766_Lo-2016-Presynaptic neuromuscular transmission.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652507/Lo-2016-Presynaptic%20neuromuscular%20transmission.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184836Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=8e7a6cc080c2832711507ad3c9a25431a11c57be4aeaee9fa3ee3cb27acbd2df,
776,28017232,Sabatino 2017,Stiff person syndrome masquerading as multiple sclerosis.,"Sabatino, Joseph J Jr; Newsome, Scott D",2017,Journal of the neurological sciences,https://dx.doi.org/10.1016/j.jns.2016.11.066,Clinical manifestations; Differential Diagnosis,#776 – Sabatino 2017,Sabatino,2017,"Sabatino, Joseph J Jr; Newsome, Scott D",Stiff person syndrome masquerading as multiple sclerosis.,true,true,true,776_Sabatino and Newsome - 2017 - Stiff person syndrome masquerading as multiple scl.pdf,data\pdf_original\776_Sabatino and Newsome - 2017 - Stiff person syndrome masquerading as multiple scl.pdf,C:\Projects\sps-review\data\pdf_original\776_Sabatino and Newsome - 2017 - Stiff person syndrome masquerading as multiple scl.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652517/Sabatino%20and%20Newsome%20-%202017%20-%20Stiff%20person%20syndrome%20masquerading%20as%20multiple%20scl.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T191042Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=5e327a376000ce4ce82897f8c12c6d1f298e952b01ab9cbf917b6a7d8503fc26,
782,28138086,Russo 2017,"Clinical Reasoning: A 35-year-old woman with hyperstartling, stiffness, and accidental falls: A startling diagnosis.","Russo, Silvia Paola; Fossati, Barbara; Toffetti, Mauro; Lanzone, Jacopo; Cardani, Rosanna; Meola, Giovanni",2017,Neurology,https://dx.doi.org/10.1212/WNL.0000000000003567,Clinical manifestations,#782 – Russo 2017,Russo,2017,"Russo, Silvia Paola; Fossati, Barbara; Toffetti, Mauro; Lanzone, Jacopo; Cardani, Rosanna; Meola, Giovanni","Clinical Reasoning: A 35-year-old woman with hyperstartling, stiffness, and accidental falls: A startling diagnosis.",true,true,true,782_Russo et al. - 2017 - Clinical Reasoning A 35-year-old woman with hyper.pdf,data\pdf_original\782_Russo et al. - 2017 - Clinical Reasoning A 35-year-old woman with hyper.pdf,C:\Projects\sps-review\data\pdf_original\782_Russo et al. - 2017 - Clinical Reasoning A 35-year-old woman with hyper.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652523/Russo%20et%20al.%20-%202017%20-%20Clinical%20Reasoning%20A%2035-year-old%20woman%20with%20hyper.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T191042Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=a28b45cff6210a26c6f2f1462083c4c5daee3ec79a8289d0864971719bb0a159,
788,28355320,Aguiar 2017,Clinical characteristics of patients with cerebellar ataxia associated with anti-GAD antibodies.,"Aguiar, Tiago Silva; Fragoso, Andrea; Albuquerque, Carolina Rouanet de; Teixeira, Patricia de Fatima; Souza, Marcus Vinicius Leitao de; Zajdenverg, Lenita; Alves-Leon, Soniza Vieira; Rodacki, Melanie; Lima, Marco Antonio Sales Dantas de",2017,Arquivos de neuro-psiquiatria,https://dx.doi.org/10.1590/0004-282X20170011,,#788 – Aguiar 2017,Aguiar,2017,"Aguiar, Tiago Silva; Fragoso, Andrea; Albuquerque, Carolina Rouanet de; Teixeira, Patricia de Fatima; Souza, Marcus Vinicius Leitao de; Zajdenverg, Lenita; Alves-Leon, Soniza Vieira; Rodacki, Melanie; Lima, Marco Antonio Sales Dantas de",Clinical characteristics of patients with cerebellar ataxia associated with anti-GAD antibodies.,true,true,true,788_Aguiar et al. - 2017 - Clinical characteristics of patients with cerebell.pdf,data\pdf_original\788_Aguiar et al. - 2017 - Clinical characteristics of patients with cerebell.pdf,C:\Projects\sps-review\data\pdf_original\788_Aguiar et al. - 2017 - Clinical characteristics of patients with cerebell.pdf,1,downloaded,skipped_existing,,,
789,28358591,Netchitailo 2017,Central Sleep Apnea and Stiff Person Syndrome: A Case Report.,"Netchitailo, Marie; Senant, Jacques; Portier, Florence; Tardif, Catherine",2017,Annals of the American Thoracic Society,https://dx.doi.org/10.1513/AnnalsATS.201609-715LE,Clinical manifestations,#789 – Netchitailo 2017,Netchitailo,2017,"Netchitailo, Marie; Senant, Jacques; Portier, Florence; Tardif, Catherine",Central Sleep Apnea and Stiff Person Syndrome: A Case Report.,true,true,true,789_Netchitailo et al. - 2017 - Central Sleep Apnea and Stiff Person Syndrome A C.pdf,data\pdf_original\789_Netchitailo et al. - 2017 - Central Sleep Apnea and Stiff Person Syndrome A C.pdf,C:\Projects\sps-review\data\pdf_original\789_Netchitailo et al. - 2017 - Central Sleep Apnea and Stiff Person Syndrome A C.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652530/Netchitailo%20et%20al.%20-%202017%20-%20Central%20Sleep%20Apnea%20and%20Stiff%20Person%20Syndrome%20A%20C.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T185656Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=02436d32866f79f1e900932e9290677e3e08e55e78c6fc6fa804e03e589f7231,
791,28602446,Sablaban 2017,Stiff Person Syndrome Presenting After the Initiation of Buspirone.,"Sablaban, Ibrahim; Prabhakar, Deepak",2017,Psychosomatics,https://dx.doi.org/10.1016/j.psym.2017.04.009,Electrophysiology,#791 – Sablaban 2017,Sablaban,2017,"Sablaban, Ibrahim; Prabhakar, Deepak",Stiff Person Syndrome Presenting After the Initiation of Buspirone.,true,true,true,791_Sablaban and Prabhakar - 2017 - Stiff Person Syndrome Presenting After the Initiat.pdf,data\pdf_original\791_Sablaban and Prabhakar - 2017 - Stiff Person Syndrome Presenting After the Initiat.pdf,C:\Projects\sps-review\data\pdf_original\791_Sablaban and Prabhakar - 2017 - Stiff Person Syndrome Presenting After the Initiat.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652532/Sablaban%20and%20Prabhakar%20-%202017%20-%20Stiff%20Person%20Syndrome%20Presenting%20After%20the%20Initiat.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T191042Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=44375752c01dca575105db1c68e843796f3bc61aeece06bb44eb833050c61c93,
792,28604555,Tchapyjnikov 2017,Immune-related Neurological Symptoms in an Adolescent Patient Receiving the Checkpoint Inhibitor Nivolumab.,"Tchapyjnikov, Dmitry; Borst, Alexandra J",2017,"Journal of immunotherapy (Hagerstown, Md. : 1997)",https://dx.doi.org/10.1097/CJI.0000000000000177,Treatment,#792 – Tchapyjnikov 2017,Tchapyjnikov,2017,"Tchapyjnikov, Dmitry; Borst, Alexandra J",Immune-related Neurological Symptoms in an Adolescent Patient Receiving the Checkpoint Inhibitor Nivolumab.,true,true,true,792_Immune_related_Neurological_Symptoms_in_an.5.pdf,data\pdf_original\792_Immune_related_Neurological_Symptoms_in_an.5.pdf,C:\Projects\sps-review\data\pdf_original\792_Immune_related_Neurological_Symptoms_in_an.5.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652533/Immune_related_Neurological_Symptoms_in_an.5.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T192632Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=92490640e3309c60abaa356926b2ec39e47e134ba5c7b293b40240d876b66419,
793,28674368,Morise 2017,Thymoma-associated Progressive Encephalomyelitis with Rigidity and Myoclonus (PERM) with Myasthenia Gravis.,"Morise, Satoshi; Nakamura, Masataka; Morita, Jun-Ichi; Miyake, Kousuke; Kunieda, Takenobu; Kaneko, Satoshi; Kusaka, Hirofumi",2017,"Internal medicine (Tokyo, Japan)",https://dx.doi.org/10.2169/internalmedicine.56.7979,Treatment,#793 – Morise 2017,Morise,2017,"Morise, Satoshi; Nakamura, Masataka; Morita, Jun-Ichi; Miyake, Kousuke; Kunieda, Takenobu; Kaneko, Satoshi; Kusaka, Hirofumi",Thymoma-associated Progressive Encephalomyelitis with Rigidity and Myoclonus (PERM) with Myasthenia Gravis.,true,true,true,793_Morise et al. - 2017 - Thymoma-associated Progressive Encephalomyelitis w.pdf,data\pdf_original\793_Morise et al. - 2017 - Thymoma-associated Progressive Encephalomyelitis w.pdf,C:\Projects\sps-review\data\pdf_original\793_Morise et al. - 2017 - Thymoma-associated Progressive Encephalomyelitis w.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652534/Morise%20et%20al.%20-%202017%20-%20Thymoma-associated%20Progressive%20Encephalomyelitis%20w.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T185221Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=6a8862ac9c2f8a21d6524060a5865abe7980905b26f9cf896b64d1467815d5f5,
797,28749549,Dalakas 2017,"A double-blind, placebo-controlled study of rituximab in patients with stiff person syndrome.","Dalakas, Marinos C; Rakocevic, Goran; Dambrosia, James M; Alexopoulos, Harry; McElroy, Beverly",2017,Annals of neurology,https://dx.doi.org/10.1002/ana.25002,Treatment,#797 – Dalakas 2017,Dalakas,2017,"Dalakas, Marinos C; Rakocevic, Goran; Dambrosia, James M; Alexopoulos, Harry; McElroy, Beverly","A double-blind, placebo-controlled study of rituximab in patients with stiff person syndrome.",true,true,true,"797_Dalakas et al. - 2017 - A double-blind, placebo-controlled study of rituxi.pdf","data\pdf_original\797_Dalakas et al. - 2017 - A double-blind, placebo-controlled study of rituxi.pdf","C:\Projects\sps-review\data\pdf_original\797_Dalakas et al. - 2017 - A double-blind, placebo-controlled study of rituxi.pdf",1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652538/Dalakas%20et%20al.%20-%202017%20-%20A%20double-blind%2C%20placebo-controlled%20study%20of%20rituxi.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T182050Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=a34eaa83b63ca766de851c50d15bf5015dc86da62776dad671fdaf1dc4b35a7d,
799,28879920,Lee 2017,Stiff-person syndrome after thymectomy in myasthenia gravis mimicking a post-thymectomy myasthenic crisis.,"Lee, Hye Lim; Min, Ju-Hong; Seok, Jin Myoung; Cho, Eun Bin; Lee, Sang-Soo; Cho, Hye Jin; Kim, Byoung Joon",2017,Neurology India,https://dx.doi.org/10.4103/neuroindia.NI_493_16,,#799 – Lee 2017,Lee,2017,"Lee, Hye Lim; Min, Ju-Hong; Seok, Jin Myoung; Cho, Eun Bin; Lee, Sang-Soo; Cho, Hye Jin; Kim, Byoung Joon",Stiff-person syndrome after thymectomy in myasthenia gravis mimicking a post-thymectomy myasthenic crisis.,true,true,true,799_Lee Stiff-person syndrome after thymectomy in myasthenia gravis mimicking a post-thymectomy myasthenic crisis.pdf,data\pdf_original\799_Lee Stiff-person syndrome after thymectomy in myasthenia gravis mimicking a post-thymectomy myasthenic crisis.pdf,C:\Projects\sps-review\data\pdf_original\799_Lee Stiff-person syndrome after thymectomy in myasthenia gravis mimicking a post-thymectomy myasthenic crisis.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/277652540/Lee%20Stiff-person%20syndrome%20after%20thymectomy%20in%20myasthenia%20gravis%20mimicking%20a%20post-thymectomy%20myasthenic%20crisis.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184350Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=e60515a8be86e60177b834f52d64abf972c85c862c3770fba98fff8d292e81b7,
