paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
12554,12554,Botulinum Toxin Could Be Helpful as an Adjunct Therapy in Stiff Person Syndrome,"Roman, S; Taylor, E; Newsome, S; Moukheiber, E",12554_Annals of Neurology - 2023 - - 148th Annual Meeting American Neurological Association (1).pdf,data\extraction_json\text\12554.json,data\extraction_json\text_trimmed\12554.json,303,185,57,2849,4,8,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,M114,Botulinum Toxin Could Be Helpful as an Adjunct,0.8751,1.0000,0.9063,,,0,false,true,1,25,25,2735,2740,2026-04-06T13:17:36.005239+00:00
12567,12567,A Case of Stiff Person Syndrome with Response to Methotrexate Therapy for Lymphoma,"Birjandian, Z; Graber, J",12567_A Case of Stiff Person Syndrome with Response to.pdf,data\extraction_json\text\12567.json,data\extraction_json\text_trimmed\12567.json,5,4,26,29,0,4,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,A Case of Stiff Person Syndrome with Response to,0.8760,1.0000,0.8406,backtrack_soft_header,window_extent_cap,0,false,true,1,0,0,0,8,2026-04-06T13:17:36.882595+00:00
12584,12584,Stiff person syndrome vs functional neurological disorder: two patients with hyperkinetic movement disorder,"Garcia, J; Mireles, S; Martinez, Y; Alcocer, A",12584_Garcia-2023-Stiff person syndrome vs functiona.pdf,data\extraction_json\text\12584.json,,3,13,50,49,0,5,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,1320,1320 Stiff person syndrome vs functional neurological disorder: two patients with hyperkinetic movement disorder,0.9919,1.0000,0.9940,,,2,false,false,1,0,1,46,57,
12594,12594,Rituximab is Associated with Limiting Progression in Individuals with Stiff Person Syndrome Spectrum Disorders,"Harrison, K; Hu, C; Aljarallah, S; Wang, Y; Fitzgerald, K; Newsome, S",12594_RTX.pdf,data\extraction_json\text\12594.json,data\extraction_json\text_trimmed\12594.json,4,5,23,38,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Rituximab is Associated with Limiting Progression in,0.8422,1.0000,0.8330,backtrack_soft_header,next_soft_header,2,false,false,1,0,0,0,13,2026-04-06T13:17:43.841353+00:00
12623,12623,Inpatient care for stiff person syndrome in the United States: A nationwide readmission study,"Crispo, J; Thibault, D; Fortin, Y; Willis, A",12623_Crispo-2017-Inpatient care for stiff person sy.pdf,data\extraction_json\text\12623.json,data\extraction_json\text_trimmed\12623.json,2,18,136,94,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,1305,Inpatient care for stiff person syndrome in the United States: A,0.9020,1.0000,0.8579,backtrack_abstract_boundary,next_soft_header,4,false,false,1,0,0,104,127,2026-04-06T13:17:52.770341+00:00
12630,12630,Autologous Haematopoietic Stem Cell Transplantation (Auto-HSCT) in Stiff Person Syndrome (SPS): The Sheffield Experience,"Thorpe, AE; Kass-Iliyya, L; Jessop, H; Chantry, A; Hadjivassiliou, M; Sharrack, B; Snowden, JA",12630_Thorpe-2018-Autologous Haematopoietic Stem Cel.pdf,data\extraction_json\text\12630.json,data\extraction_json\text_trimmed\12630.json,2,13,96,54,2,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,P080,Autologous Haematopoietic Stem Cell Transplantation,0.8359,1.0000,0.8423,backtrack_abstract_boundary,next_soft_header,2,false,false,1,0,0,51,68,2026-04-06T13:18:01.465908+00:00
12642,12642,Identifying Key Components for Diagnosing Stiff Person Syndrome Spectrum Disorders: A Sensitivity and Specificity Study,"Roy, S; Hu, C; Wang, YJ; Fitzgerald, K; Newsome, S",12642_dentifying Key Components for Diagnosing Stiff Person Syndrome Spectrum Disorders.pdf,data\extraction_json\text\12642.json,,2,2,16,18,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
12664,12664,Use of Immunotherapy and Symptomatic Therapy Differs Between Clinical Phenotypes of Stiff Person Syndrome Spectrum Disorders,"Simpson, A; Balshi, A; Obando, D; Miles, A; Taylor, E; Snoops, S; Wang, YJ; Newsome, S",12664_Use of Immunotherapy and Symptomatic Therapy Differs Between Clinical Phenotypes of Stiff Person Syndrome Spectrum Disorders.pdf,data\extraction_json\text\12664.json,data\extraction_json\text_trimmed\12664.json,2,4,18,22,0,3,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,Use of Immunotherapy and Symptomatic,0.8665,1.0000,0.7858,backtrack_title_cluster,next_soft_header,0,false,true,1,0,0,0,13,2026-04-06T13:18:02.847954+00:00
12679,12679,Longitudinal brain and skeletal muscle FDG-PET changes in people with stiff person syndrome spectrum disorders,"Roman, S; Wang, YJ; Sadaghiani, M; Newsome, S",12679_Roman-2023-Longitudinal brain and skeletal mus.pdf,data\extraction_json\text\12679.json,,5,15,88,40,0,5,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,,"1/7/24, 4:08 AMLongitudinal brain and skeletal muscle FDG-PET changes in people with stiff person syndrome spectrum disorders (P4-5.021) | Neurology Page 4 of 5https://www-neurology-org.uc.idm.oclc.org/doi/10.1212/WNL.0000000000203733 Newsome has received personal compensation in the range of $500-$4,999 for serving on a",0.7995,0.2500,0.6621,,,0,false,false,1,3,3,106,119,
12682,12682,PURELY TORSIONAL NYSTAGMUS IN A PATIENT WITH THE STIFF-MAN SYNDROME - A CASE-REPORT,"STEARNS, MQ; SINOFF, SE; ROSENBERG, ML",12682_WNL.43.4_Suppl_2.A11.pdf,data\extraction_json\text\12682.json,,477,493,840,1368,2,8,true,true,0.0800,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,,with the Stiff-Man Syndrome: A Case Report,0.8527,1.0000,0.7942,backtrack_title_cluster,next_soft_header,1,false,false,1,174,174,15031,15039,
12691,12691,Cascade apheresis as a monotherapy or in combination with IVIG in therapy of stiff-person syndrome,"Mikhailova, V; Degterev, D",12691_Abstract. Mikhailova 2022.pdf,data\extraction_json\text\12691.json,data\extraction_json\text_trimmed\12691.json,1,6,41,31,1,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,EPO-423,"EPO-423 Cascade apheresis as a monotherapy or in combination with IVIG in therapy of stiff-person syndrome V. M i k h a i l o v a 1, D. Degterev 2",0.9346,0.5000,0.8260,,,1,false,false,1,0,0,2,18,2026-04-06T13:18:32.427239+00:00
12696,12696,"A DOUBLE-BLIND, PLACEBO-CONTROLLED TRIAL OF INTRATHECAL BACLOFEN THERAPY IN STIFF-MAN SYNDROME","MCEVOY, KM; SILBERT, PL; STOLPSMITH, KA; MATSUMOTO, JY; MCMANIS, PG; ELLIOTT, BA","12696_McEvoy-1994-A DOUBLE-BLIND, PLACEBO-CONTROLLED.pdf",data\extraction_json\text\12696.json,data\extraction_json\text_trimmed\12696.json,1,2,70,44,2,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Intrathecal Baclofen Therapy in Stiff-Man,0.8776,0.8333,0.7650,backtrack_title_cluster,next_abstract_boundary,0,false,false,1,0,0,2,30,2026-04-06T13:18:36.812909+00:00
12697,12697,A Case of Stiff Person Syndrome Complicated by Acute Interstitial Pneumonia: Successful Treatment With IVIG and Glucocorticoids,"Kumar, K; Chung, J",12697_kumar-chung-2023-a-case-of-stiff-person-syndrome-complicated-by-acute-interstitial-pneumonia-successful-treatment-with.pdf,data\extraction_json\text\12697.json,,1,5,13,25,0,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
12726,12726,STIFF-MAN-SYNDROME-80 - A VARIANT ASSOCIATED WITH ABNORMAL VISUAL PROCESSING AND A NEW ANTINEURONAL ANTIBODY,"DARNELL, RB; RUBIN, M; VICTOR, J; PLUM, F",12726_Annals of Neurology - August 1990 - - 115Th annual meeting of the American Neurological Association Abstracts.pdf,data\extraction_json\text\12726.json,data\extraction_json\text_trimmed\12726.json,67,169,2136,1446,3,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Abnormal Visual Processing and a New Antineuronal,0.8755,0.5000,0.6831,backtrack_title_cluster,next_soft_header,0,false,false,1,1,1,228,250,2026-04-06T13:18:59.147361+00:00
12758,12758,Defining the Expanding Clinical Spectrum of Pediatric Onset Stiff-Person Syndrome (p-SPS) and Differentiating this from Mimics,"Yeshokumar, AK; Sun, LR; Newsome, SD",12758_Annals of Neurology - 2015 - - 44th Annual Meeting of the Child Neurology Society.pdf,data\extraction_json\text\12758.json,data\extraction_json\text_trimmed\12758.json,110,176,568,1191,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,109,Defining the Expanding Clinical Spectrum of,0.7977,1.0000,0.8483,,,4,false,false,1,71,71,6952,6989,2026-04-06T13:19:15.558892+00:00
12780,12780,Neuropsychological Evaluation and Cognitive Profile of Stiff Person Syndrome (SPS) in a Predominantly Spanish-Speaking Older Adult: Is Cognition Really Affected?,"Saldana, DG; Suarez, P",12780_acad067.356.pdf,data\extraction_json\text\12780.json,,1,2,11,12,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
12807,12807,Stiff Person Syndrome in a Patient with Atypical Carcinoid Tumor of the Lung Secondary to Antiamphiphysin Antibodies: A Case Report and Literature Review,"Abusamra, K; Thandampallayam, M; Sudhakar, P; Lukins, D",12807_Annals of Neurology - 2022 - - 147th Annual Meeting American Neurological Association.pdf,data\extraction_json\text\12807.json,data\extraction_json\text_trimmed\12807.json,243,370,35,2638,3,7,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,M207,Stiff Person Syndrome in a Patient with Atypical,0.9180,1.0000,0.8570,backtrack_abstract_boundary,next_abstract_boundary,0,false,true,1,28,28,2756,2763,2026-04-06T13:19:32.282100+00:00
12849,12849,Stiff-Person Syndrome (SPS) with Very High GAD-Titers Triggered by COVID-19-Booster in 2 Neurologically Asymptomatic GAD-Positive Patients with Diabetes Mellitus Type 1 (DM1),"Giler, G; Dalakas, MC",12849_Annals of Neurology - 2023 - - 148th Annual Meeting American Neurological Association (1).pdf,data\extraction_json\text\12849.json,data\extraction_json\text_trimmed\12849.json,303,185,57,2849,4,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,M139,2 Neurologically Asymptomatic GAD-Positive Patients,0.9280,1.0000,0.8585,backtrack_abstract_boundary,next_abstract_boundary,0,false,false,1,60,60,6562,6579,2026-04-06T13:19:59.323906+00:00
13233,13233,Progressive encephalomyelitis with rigidity and myoclonus in a Mexican patient,"Garcia-Bermudez, R; Leon-Castillo, D; Bertado-Cortes, B",13233_Movement Disorders - 2021 - - Abstracts of the MDS Virtual Congress 2021.pdf,data\extraction_json\text\13233.json,,599,216,1228,1355,1,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,345,Progressive encephalomyelitis with rigidity and myoclonus in a,0.9275,1.0000,0.8798,backtrack_abstract_boundary,next_soft_header,2,false,false,1,150,150,15339,15348,
13311,13311,Progressive encephalomyelitis with rigidity and myoclonus with glycine receptor and GAD65 autoantibodies-Clinico-pathological correlates and potential pathomechanisms of a rare disease,"Winklehner, M; Wickel, J; Gelpi, E; Brämer, D; Rauschenberger, V; Günther, A; Bauer, J; Ricken, G; Villmann, C; Höftberger, R; Geis, C",13311_Dok1.pdf,data\extraction_json\text\13311.json,,2,2,10,16,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
13799,13799,A Familial Analysis of Stiff-Person Spectrum Disorder utilizing the Utah Population Database,"Abbatemarco, J; Crane, P; Galli, J; Rodenbeck, S; Yu, Z; Date, A; West, J; Fraser, A; Madsen, M; Wong, KH; Greenlee, J; Clardy, S",13799_Abbatemarco-2023-A Familial Analysis of Stiff-.pdf,data\extraction_json\text\13799.json,data\extraction_json\text_trimmed\13799.json,1,5,38,52,0,4,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,Disorder utilizing the Utah Population Database,0.8542,1.0000,0.8040,backtrack_title_cluster,next_soft_header,0,false,true,1,0,0,107,113,2026-04-06T13:20:53.269568+00:00
