paper_id,covidence_id,reference_present,reference_match_status,ref,study,title,authors,published_year,published_month,journal,volume,issue,pages,accession_number,doi,notes,tags,card_identifier_text,card_first_author,card_year,card_authors_full,card_publication_title,card_title_matches_export,card_authors_match_export,card_year_matches_export,pdf_present,pdf_file_count,pdf_filenames,pdf_paths_relative,download_status,download_manifest_status,download_method,download_error,download_finished_at_utc,text_json_present,text_json_path,text_preclean_json_present,text_preclean_json_path,text_preclean_stage2_json_present,text_preclean_stage2_json_path,text_source_filename,text_source_sha256,text_extracted_at_utc,text_n_pages,text_needs_ocr,text_ocr_applied,text_ocr_error,text_cleanup_applied,text_cleanup_profile,text_cleanup_applied_at_utc,text_cleanup_source_strategy,text_cleanup_original_extractor,text_cleanup_changed_page_count,text_cleanup_source_json_path,text_cleanup_source_json_sha256,text_cleanup_source_pdf_path,text_cleanup_source_pdf_sha256,text_cleanup_stage2_applied,text_cleanup_stage2_profile,text_cleanup_stage2_applied_at_utc,text_cleanup_stage2_source_strategy,text_cleanup_stage2_changed_page_count,text_cleanup_stage2_source_json_path,text_cleanup_stage2_source_json_sha256,text_cleanup_stage2_source_pdf_path,text_cleanup_stage2_source_pdf_sha256,text_cleanup_stage2_source_page_start,text_cleanup_stage2_source_page_end,text_cleanup_stage2_ocr_dpi,text_cleanup_stage2_ocr_psm,text_cleanup_stage2_ocr_grayscale,text_trim_status,text_trim_reason,text_trimmed_present,text_trimmed_path,text_proceedings_ready_present,text_proceedings_ready_path,text_proceedings_ready_source_kind,text_proceedings_ready_text_mode,text_proceedings_ready_reason,text_trim_method,text_trim_match_score,text_trim_start_page,text_trim_end_page,text_trim_source_text_json_path,source_categorisation_present,source_category,source_subtype,source_classification_confidence,source_likely_case_count,source_case_count_present,source_count_eligible,source_likely_sps_case_count,source_count_confidence,source_count_basis,source_count_manual_review_required,source_count_reason,source_count_version,source_counted_at_utc,source_contains_individual_level_data,source_contains_group_level_data,source_case_series_split_candidate,source_preferred_langextract_mode,source_langextract_eligible,source_manual_review_required,source_recommended_next_action,source_categorisation_reason,source_categorised_at_utc,source_manual_override_present,resolved_source_category,resolved_source_subtype,resolved_source_confidence,resolved_source_route_source,resolved_source_notes,resolved_source_alignment_tag,resolved_review_batch,resolved_reviewed_at_utc,resolved_case_series_split_candidate,resolved_langextract_mode,resolved_langextract_eligible,proceedings_qc_present,proceedings_qc_status,proceedings_qc_manual_follow_up_required,proceedings_qc_validated_text_json_path,proceedings_qc_best_match_page_index,proceedings_qc_title_score,proceedings_qc_author_score,proceedings_qc_combined_score,proceedings_qc_checked_at_utc,case_series_split_present,case_series_split_status,case_series_split_reason,case_series_split_method,case_series_split_case_count,case_series_split_text_json_path,stage07_xml_present,stage07_xml_registry_present,stage07_xml_paper_json_path,stage07_xml_annotated_text_path,stage07_xml_segments_json_path,stage07_xml_target_views_dir,stage07_xml_validation_json_path,stage07_xml_validation_status,stage07_xml_roundtrip_status,stage07_xml_n_target_views,stage07_xml_n_ready_target_views,stage07_xml_ready_for_langextract,stage07_xml_manual_review_required,stage07_xml_stage06_diverged,stage07_xml_manifest_run_id,langextract_raw_present,langextract_raw_path,langextract_model_id,langextract_generated_at_utc,langextract_total_extraction_count,summary_json_present,summary_json_path,summary_model_id,summary_generated_at_utc,summary_total_extraction_count,quality_raw_present,quality_raw_path,quality_model_id,quality_generated_at_utc,quality_publication_type,quality_extraction_count,quality_record_present,quality_record_path,quality_record_model_id,quality_record_generated_at_utc,quality_record_publication_type,quality_missing_field_count,artifact_types_present,registry_updated_at_utc
2655,2655,true,matched_reference,31687237,Conners 2019,Utility of Botulinum Injections in Stiff-Person Syndrome.,"Conners, L M; Betcher, A; Shahinian, A; Janda, P",2019,/,Case reports in neurological medicine,2019,101576451,9317916,,https://dx.doi.org/10.1155/2019/9317916,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper presents a detailed case report of a single patient with classic stiff-person syndrome treated with botulinum injections, including clinical history, diagnostic workup, treatment course, and outcomes. All other SPS cases discussed are from prior literature.",llm_v1_gpt4.1,2026-04-05T20:13:17.081078+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report, as indicated by the explicit section heading 'Case Report' and the detailed description of one patient's clinical course. The remainder of the paper is a review of the literature, not original data.",2026-04-05T20:13:17.081056+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report, as indicated by the explicit section heading 'Case Report' and the detailed description of one patient's clinical course. The remainder of the paper is a review of the literature, not original data.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813521+00:00
2658,2658,true,matched_reference,31853434,Nene 2019,"A Case of Anti-glutamic Acid Decarboxylase-65 Antibody Positive Stiff Person Syndrome Presenting Initially as Acute Peripheral Vestibulopathy, Leading to Delayed Diagnosis After Multiple Hospitalizations.","Nene, Yash; Mehta, Tejas; Pawar, Sanjay; Patil, Gajanan; Ichaporia, Nasli R",2019,/,Cureus,11,11,e6083,,https://dx.doi.org/10.7759/cureus.6083,,Clinical manifestations,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes the clinical course, workup, and treatment of a single 58-year-old female patient with anti-GAD65 positive Stiff Person Syndrome, with no mention of additional SPS-spectrum patients. The detailed individual-level reporting and explicit 'case report' designation confirm the count.",llm_v1_gpt4.1,2026-04-05T20:13:20.919696+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report, as indicated by the title, abstract, and detailed case presentation of one patient. There is no evidence of additional original SPS-spectrum patients in the text.",2026-04-05T20:13:20.919672+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report, as indicated by the title, abstract, and detailed case presentation of one patient. There is no evidence of additional original SPS-spectrum patients in the text.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813562+00:00
2659,2659,true,matched_reference,31890410,Sanchez 2019,Improving Ambulation and Minimizing Disability with Therapeutic Plasma Exchange in a Stiff-person Syndrome Patient with Recurrent Falls.,"Sanchez, Kyle; Ullah, Aqsa; Waler, Alexandria R; Chakfe, Yassar",2019,/,Cureus,11,11,e6209,,https://dx.doi.org/10.7759/cureus.6209,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes in detail the clinical course, treatment, and outcome of a single 68-year-old man with a 20-year history of severe SPS, including his response to therapeutic plasma exchange. No other SPS patients are described as original cases.",llm_v1_gpt4.1,2026-04-05T20:13:39.420879+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report, as indicated by the detailed narrative of one patient's history, treatment, and outcome, and the explicit statement 'we report the case of a 68-year-old man with a 20-year history of severe SPS.' There is no evidence of additional original SPS cases.",2026-04-05T20:13:39.420857+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report, as indicated by the detailed narrative of one patient's history, treatment, and outcome, and the explicit statement 'we report the case of a 68-year-old man with a 20-year history of severe SPS.' There is no evidence of additional original SPS cases.",,,,false,individual,true,false,,,,,,,,,false,manual_review_required,Could not find at least two distinct explicit case/patient headings.,,0,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813604+00:00
2661,2661,true,matched_reference,32999976,Smith 2019,Stiff-Person Syndrome: A Case Report and Review of the Literature.,"Smith, Joe; Storey, Hayley",2019,/,The British and Irish orthoptic journal,15,1,64-71,,https://dx.doi.org/10.22599/bioj.130,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper is a detailed case report of a single 57-year-old female patient diagnosed with stiff-person syndrome (SPS), with no mention of additional original SPS-spectrum patients. The remainder of the paper discusses prior literature and does not present new cases.",llm_v1_gpt4.1,2026-04-05T20:13:59.139922+00:00,true,false,false,individual,true,false,run_langextract_individual,"This article is a classic single case report, as indicated by the title, abstract, and detailed individual-level clinical narrative of one patient with SPS. There is no evidence of additional original SPS-spectrum patients being reported.",2026-04-05T20:13:59.139900+00:00,false,single_case_report,case_report,high,heuristic,"This article is a classic single case report, as indicated by the title, abstract, and detailed individual-level clinical narrative of one patient with SPS. There is no evidence of additional original SPS-spectrum patients being reported.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813645+00:00
2762,2762,true,matched_reference,30143326,Witek 2019,Progressive Encephalomyelitis With Rigidity and Myoclonus Syndrome Presenting as Catatonia.,"Witek, Natalie; Hebert, Charles; Gera, Anjali; Comella, Cynthia",2019,/,Psychosomatics,60,1,83-87,,https://dx.doi.org/10.1016/j.psym.2018.05.005,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,,true,true,,,,false,,llm_v1_gpt4.1,2026-04-05T20:14:45.062371+00:00,false,false,false,individual,true,false,run_langextract_individual,Manual review: Case report of PERM presenting as catatonia with overlapping psychiatric and neurologic phenomenology.,2026-04-05T20:14:45.062347+00:00,true,single_case_report,case_report,reviewed,manual_review,Case report of PERM presenting as catatonia with overlapping psychiatric and neurologic phenomenology.,appears_matched,batch_10_20,2026-03-03T00:00:00Z,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813686+00:00
2836,2836,true,matched_reference,33327330,Cai 2020,Stiff-person syndrome coexisting with critical illness polyneuropathy: A case report.,"Cai, Qiong; Wu, Chao; Xu, Wenxiao; Liang, Yinxing; Liao, Songjie",2020,/,Medicine,99,50,e23607,,https://dx.doi.org/10.1097/MD.0000000000023607,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes the clinical course, diagnosis, treatment, and outcome of a single 60-year-old man with SPS coexisting with critical illness polyneuropathy. There is no mention of additional SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T20:15:03.963903+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a classic single case report, as indicated by the title, abstract, and detailed individual-level clinical narrative. Only one SPS-spectrum patient is described, with no evidence of additional cases or group-level data.",2026-04-05T20:15:03.963865+00:00,false,single_case_report,case_report,high,heuristic,"This is a classic single case report, as indicated by the title, abstract, and detailed individual-level clinical narrative. Only one SPS-spectrum patient is described, with no evidence of additional cases or group-level data.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813727+00:00
2841,2841,true,matched_reference,32150218,Shen 2020,Spasms and Myoclonus in a Young Woman With Hashimoto Thyroiditis.,"Shen, Dingding; Zhou, Haiyan; Chen, Sheng",2020,/,JAMA neurology,77,5,650-651,,https://dx.doi.org/10.1001/jamaneurol.2020.0175,"Bettina Balint (2023-08-28 19:03:57)(Select): Critical review warranted, but relevant for DDx;",,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The article describes the clinical presentation, workup, diagnosis, treatment, and follow-up of a single 39-year-old woman with PERM, a form of stiff-person spectrum disorder. No other original SPS-spectrum patients are described.",llm_v1_gpt4.1,2026-04-05T20:15:08.712566+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a detailed clinical challenge/case report focusing on a single patient with PERM, a variant of SPS-spectrum disorder. The text provides individual-level clinical, laboratory, and follow-up data for this one patient only.",2026-04-05T20:15:08.712541+00:00,false,single_case_report,case_report,high,heuristic,"This is a detailed clinical challenge/case report focusing on a single patient with PERM, a variant of SPS-spectrum disorder. The text provides individual-level clinical, laboratory, and follow-up data for this one patient only.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813769+00:00
2843,2843,true,matched_reference,33546061,Xie 2021,Involuntary movement in stiff-person syndrome with amphiphysin antibodies: A case report.,"Xie, Yin-Yin; Meng, Hong-Mei; Zhang, Feng-Xiao; Maimaiti, Buajieerguli; Jiang, Ting; Yang, Yu",2021,/,Medicine,100,3,e24312,,https://dx.doi.org/10.1097/MD.0000000000024312,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes in detail the clinical course, diagnosis, treatment, and follow-up of a single 69-year-old man with SPS and amphiphysin antibodies. There is no mention of additional SPS-spectrum patients being reported as original data.",llm_v1_gpt4.1,2026-04-05T20:15:27.905303+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a classic single case report, as indicated by the title, abstract, and detailed narrative of one patient's clinical presentation, workup, and outcome. No group-level or multi-patient data are presented.",2026-04-05T20:15:27.905281+00:00,false,single_case_report,case_report,high,heuristic,"This is a classic single case report, as indicated by the title, abstract, and detailed narrative of one patient's clinical presentation, workup, and outcome. No group-level or multi-patient data are presented.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813812+00:00
2845,2845,true,matched_reference,33431538,Cirnigliaro 2021,Management of refractory pain in Stiff-Person syndrome.,"Cirnigliaro, Frank Arthur; Gauthier, Nicole; Rush, Moira",2021,/,BMJ case reports,14,1,,,https://dx.doi.org/10.1136/bcr-2020-237814,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper is a detailed case report of a single 26-year-old woman with SPS, describing her clinical presentation, management, and follow-up. There is no mention of additional SPS patients being reported with original data.",llm_v1_gpt4.1,2026-04-05T20:15:46.996822+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report, as indicated by the title, structure, and repeated references to 'the patient' and 'a 26-year-old woman with SPS.' The report provides individual-level clinical data and does not aggregate or discuss a cohort.",2026-04-05T20:15:46.996799+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report, as indicated by the title, structure, and repeated references to 'the patient' and 'a 26-year-old woman with SPS.' The report provides individual-level clinical data and does not aggregate or discuss a cohort.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813855+00:00
2846,2846,true,matched_reference,33318163,Burt 2021,Autologous Hematopoietic Stem Cell Transplantation for Stiff-Person Spectrum Disorder: A Clinical Trial.,"Burt, Richard K; Balabanov, Roumen; Han, Xiaoqiang; Quigley, Kathleen; Arnautovic, Indira; Helenowski, Irene; Rose, John; Siddique, Teepu",2021,/,Neurology,96,6,e817-e830,,https://dx.doi.org/10.1212/WNL.0000000000011338,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,interventional_study,controlled_or_therapeutic_group_study,high,23,true,true,23,high,llm_joint_extraction,false,The paper describes a prospective open-label cohort clinical trial in which 23 participants with stiff-person spectrum disorder (SPSD) were treated and followed. The text repeatedly confirms that 23 original SPSD patients were enrolled and treated in this study.,llm_v1_gpt4.1,2026-04-05T20:15:52.093709+00:00,true,true,false,group,true,false,run_langextract_group,"This is a prospective interventional clinical trial of autologous hematopoietic stem cell transplantation in SPSD, with original data on 23 SPSD patients. Both individual-level and group-level clinical data are reported, including outcomes, demographics, and clinical features.",2026-04-05T20:15:52.093689+00:00,false,interventional_study,controlled_or_therapeutic_group_study,high,heuristic,"This is a prospective interventional clinical trial of autologous hematopoietic stem cell transplantation in SPSD, with original data on 23 SPSD patients. Both individual-level and group-level clinical data are reported, including outcomes, demographics, and clinical features.",,,,false,group,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813898+00:00
2855,2855,true,matched_reference,32420007,Patel 2020,Stiff-person syndrome in a patient with comorbid bipolar and panic disorders: A case report and literature review.,"Patel, Karishma; Stummer, Lauren; Patel, Krina",2020,/,The mental health clinician,10,3,95-99,,https://dx.doi.org/10.9740/mhc.2020.05.095,,,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper presents a detailed clinical course, medication adjustments, and outcomes for a single patient with SPS and comorbid bipolar and panic disorders. There is no evidence of additional original SPS-spectrum patients described.",llm_v1_gpt4.1,2026-04-05T20:16:10.714081+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a single case report, as indicated by the title, abstract, and detailed individual-level reporting of one patient's clinical course and management. The remainder of the paper discusses prior literature but does not present additional original SPS cases.",2026-04-05T20:16:10.714048+00:00,false,single_case_report,case_report,high,heuristic,"This is a single case report, as indicated by the title, abstract, and detailed individual-level reporting of one patient's clinical course and management. The remainder of the paper discusses prior literature but does not present additional original SPS cases.",,,,false,individual,true,false,,,,,,,,,false,manual_review_required,Could not find at least two distinct explicit case/patient headings.,,0,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813939+00:00
2864,2864,true,matched_reference,32832932,Yeoh 2020,Anesthetic management of a patient with Stiff-Person Syndrome and endometrial cancer for robotic surgery: A case report.,"Yeoh, Cindy B; Lee, Kathleen J; Tollinche, Luis E",2020,/,International journal of clinical case reports and reviews : open access,3,1,,,,,Review Article,,,,,,,,,false,0,,,missing,,,,,false,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,false,,,,,,,,,,true,single_case_report,case_report,high,1,true,true,1,high,llm_joint_extraction,false,"The paper describes a single 53-year-old female patient with SPS and endometrial cancer, providing detailed individual-level clinical, laboratory, and perioperative data. There is no mention of additional SPS patients.",llm_v1_gpt4.1,2026-04-05T20:16:33.940964+00:00,true,false,false,individual,true,false,run_langextract_individual,"This is a classic single case report, as indicated by the title, structure, and detailed description of one patient's clinical course and anesthetic management. No group or series data are presented.",2026-04-05T20:16:33.940944+00:00,false,single_case_report,case_report,high,heuristic,"This is a classic single case report, as indicated by the title, structure, and detailed description of one patient's clinical course and anesthetic management. No group or series data are presented.",,,,false,individual,true,false,,,,,,,,,false,,,,,,false,false,,,,,,,,,,,,,,false,,,,,false,,,,,false,,,,,,false,,,,,0,reference; source_categorisation; source_sps_case_count,2026-04-26T16:20:34.813980+00:00
